trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
955,False,"{'a': 0.5, 'e': 0.544942}",25,0,11.72371941019388,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
956,False,"{'a': 0.5, 'e': 0.5439875000000001}",30,11,3.744857134561707,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 0.543032}",25,0,-108.96589557733783,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
958,False,"{'a': 0.5, 'e': 0.5420755}",20,0,15.464494871275116,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
959,False,"{'a': 0.5, 'e': 0.541118}",25,15,16.375407756346835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.5401595}",20,6,-14.757737611562806,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.5392}",20,8,-42.80322984799548,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
962,False,"{'a': 0.5, 'e': 0.5382395}",25,11,-86.57480706961168,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
963,False,"{'a': 0.5, 'e': 0.537278}",25,5,-111.59283868682348,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",1
964,False,"{'a': 0.5, 'e': 0.5363155}",20,10,-30.89407646527938,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
965,False,"{'a': 0.5, 'e': 0.535352}",20,8,19.04675788390707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.5343875}",25,3,-18.36973314384052,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
967,False,"{'a': 0.5, 'e': 0.5334220000000001}",20,5,-30.719866618878974,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
968,False,"{'a': 0.5, 'e': 0.5324555}",20,0,-11.366026671479588,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
969,False,"{'a': 0.5, 'e': 0.531488}",30,9,-59.618878557609285,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 1}",1
970,False,"{'a': 0.5, 'e': 0.5305195}",20,14,-3.3649136069136683,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 0.52955}",30,0,-31.670340969060025,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
972,False,"{'a': 0.5, 'e': 0.5285795}",30,3,-69.91038605053834,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 1}",1
973,False,"{'a': 0.5, 'e': 0.5276080000000001}",30,14,1.6891418907728009,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.5266355}",20,6,-25.99965385113771,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
975,False,"{'a': 0.5, 'e': 0.5256620000000001}",20,0,-16.050185670436846,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.5246875}",25,0,-74.77106934455428,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
977,False,"{'a': 0.5, 'e': 0.523712}",25,0,-49.94626227959103,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
978,False,"{'a': 0.5, 'e': 0.5227355}",25,3,-89.19340710754723,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
979,False,"{'a': 0.5, 'e': 0.5217579999999999}",25,18,5.26641284477725,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.5207795}",25,0,-92.78881879774539,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
981,False,"{'a': 0.5, 'e': 0.5198}",20,0,-14.847421148476968,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
982,False,"{'a': 0.5, 'e': 0.5188195}",25,16,-14.694397422609073,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.517838}",30,13,-4.249644188326169,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.5168555}",25,0,-114.68950239464073,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
985,False,"{'a': 0.5, 'e': 0.515872}",25,0,-66.44914098176314,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",1
986,False,"{'a': 0.5, 'e': 0.5148874999999999}",30,0,-140.42147480624587,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
987,False,"{'a': 0.5, 'e': 0.5139020000000001}",20,14,-42.12244920269688,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
988,False,"{'a': 0.5, 'e': 0.5129155000000001}",25,7,-15.218417072151384,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
989,False,"{'a': 0.5, 'e': 0.511928}",20,0,-55.92842023624659,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
990,False,"{'a': 0.5, 'e': 0.5109395000000001}",25,14,-24.160962666961275,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.50995}",35,26,0.14856116396887664,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.5, 'e': 0.5089595}",20,0,-30.85616538185841,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
993,False,"{'a': 0.5, 'e': 0.507968}",25,10,-29.77275271196999,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
994,False,"{'a': 0.5, 'e': 0.5069755}",30,0,-30.4428711511446,"{0: 25, 1: 1, 2: 2, 3: 2, 4: 0}",0
995,False,"{'a': 0.5, 'e': 0.505982}",30,7,-84.07026211606562,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 2}",1
996,False,"{'a': 0.5, 'e': 0.5049875}",25,0,-32.192708864391854,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
997,False,"{'a': 0.5, 'e': 0.503992}",25,15,-31.51669029351714,"{0: 6, 1: 2, 2: 1, 3: 1, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.5029955}",25,8,-61.60941516101425,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
999,False,"{'a': 0.5, 'e': 0.5019979999999999}",30,3,-37.19590975685176,"{0: 22, 1: 0, 2: 3, 3: 2, 4: 0}",1
1000,False,"{'a': 0.5, 'e': 0.5009995}",25,0,-4.728554017327558,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1001,False,"{'a': 0.5, 'e': 0.5}",35,7,-103.26278917192198,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 3}",1
1002,False,"{'a': 0.5, 'e': 0.49899950000000004}",20,0,-56.119184454493464,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1003,False,"{'a': 0.5, 'e': 0.49799800000000005}",20,12,2.4672614328712914,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1004,False,"{'a': 0.5, 'e': 0.49699550000000003}",20,7,-56.46102662401204,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
1005,False,"{'a': 0.5, 'e': 0.495992}",25,0,-1.2820459759590015,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1006,False,"{'a': 0.5, 'e': 0.4949875}",20,0,-62.75127458499836,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1007,False,"{'a': 0.5, 'e': 0.49398200000000003}",30,0,-51.637984484722395,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
1008,False,"{'a': 0.5, 'e': 0.4929755}",20,0,-10.09881677023624,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1009,False,"{'a': 0.5, 'e': 0.49196800000000007}",20,6,23.402075013530634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.5, 'e': 0.4909595}",20,4,-6.520000941840242,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1011,False,"{'a': 0.5, 'e': 0.48995}",35,18,-52.272969728601524,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
1012,False,"{'a': 0.5, 'e': 0.48893949999999997}",35,0,-74.57934783374962,"{0: 28, 1: 2, 2: 3, 3: 0, 4: 2}",0
1013,False,"{'a': 0.5, 'e': 0.48792800000000003}",25,9,-2.853163517387034,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.48691550000000006}",25,2,-16.971905141928556,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 0}",1
1015,False,"{'a': 0.5, 'e': 0.48590200000000006}",20,0,-95.41605501228949,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1016,False,"{'a': 0.5, 'e': 0.4848875}",30,20,6.623311560884826,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.5, 'e': 0.48387199999999997}",25,11,9.769400864184618,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1018,False,"{'a': 0.5, 'e': 0.4828555}",25,0,-31.13453808441594,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1019,False,"{'a': 0.5, 'e': 0.481838}",35,0,-0.8266435201091036,"{0: 31, 1: 2, 2: 1, 3: 1, 4: 0}",0
1020,False,"{'a': 0.5, 'e': 0.48081950000000007}",20,0,-36.037000371736376,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1021,False,"{'a': 0.5, 'e': 0.4798}",25,0,-40.20525085797008,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1022,False,"{'a': 0.5, 'e': 0.4787795}",20,5,-61.228299343239186,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
1023,False,"{'a': 0.5, 'e': 0.477758}",20,0,-67.07561095425709,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1024,False,"{'a': 0.5, 'e': 0.4767355}",35,0,-41.57764085529756,"{0: 28, 1: 0, 2: 6, 3: 1, 4: 0}",0
1025,False,"{'a': 0.5, 'e': 0.475712}",20,0,-4.084035189040676,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1026,False,"{'a': 0.5, 'e': 0.47468750000000004}",30,0,-132.14143421162174,"{0: 20, 1: 4, 2: 2, 3: 2, 4: 2}",0
1027,False,"{'a': 0.5, 'e': 0.473662}",20,10,16.974295310707095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.5, 'e': 0.4726355}",20,0,-28.209247229672783,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1029,False,"{'a': 0.5, 'e': 0.471608}",30,0,-16.969794108521928,"{0: 26, 1: 3, 2: 0, 3: 0, 4: 1}",1
1030,False,"{'a': 0.5, 'e': 0.47057950000000004}",30,9,-50.362843906066274,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 1}",1
1031,False,"{'a': 0.5, 'e': 0.46955}",20,12,-7.474089454760626,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1032,False,"{'a': 0.5, 'e': 0.4685195}",20,8,6.369345600491667,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.467488}",20,5,-11.099609779491946,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.4664555}",25,4,-12.674250879136054,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.465422}",30,18,22.654774570887827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 0.46438750000000006}",25,15,17.008816299872063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.463352}",20,15,0.40524858844939926,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.4623155}",20,9,-6.451185560209915,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.4612780000000001}",20,0,-33.844128319814494,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1040,False,"{'a': 0.5, 'e': 0.4602395}",30,7,-26.82905415592081,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 0.45920000000000005}",25,0,36.62573145630424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1042,False,"{'a': 0.5, 'e': 0.45815950000000005}",20,16,6.15343326738701,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.457118}",20,4,1.8587617718390146,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 0.4560755000000001}",20,0,-19.352092265683606,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1045,False,"{'a': 0.5, 'e': 0.455032}",25,0,-7.098572658717124,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1046,False,"{'a': 0.5, 'e': 0.4539875}",20,0,-89.59178339197494,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",1
1047,False,"{'a': 0.5, 'e': 0.45294200000000007}",25,0,23.637959300445075,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1048,False,"{'a': 0.5, 'e': 0.4518955}",25,4,-31.321145100385564,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1049,False,"{'a': 0.5, 'e': 0.450848}",20,16,7.344358376375637,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.4497995}",35,9,-104.78954329142937,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 3}",1
1051,False,"{'a': 0.5, 'e': 0.44875}",20,5,-72.42839369434924,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
1052,False,"{'a': 0.5, 'e': 0.44769950000000003}",20,0,-71.79212181324696,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1053,False,"{'a': 0.5, 'e': 0.44664800000000004}",30,18,4.366876319359687,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.44559550000000003}",25,18,2.4701523563720658,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 0.444542}",20,0,-35.21090737101904,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1056,False,"{'a': 0.5, 'e': 0.44348750000000003}",20,0,-13.309081467099187,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1057,False,"{'a': 0.5, 'e': 0.44243200000000005}",20,0,-47.73283858109313,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1058,False,"{'a': 0.5, 'e': 0.44137550000000003}",25,4,-12.39667277020244,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.440318}",20,16,7.324420852878019,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.4392595}",30,0,-117.60960380430305,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
1061,False,"{'a': 0.5, 'e': 0.43820000000000003}",30,8,-52.2911824320924,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
1062,False,"{'a': 0.5, 'e': 0.4371395}",25,0,-32.35649614937609,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1063,False,"{'a': 0.5, 'e': 0.4360780000000001}",25,7,-36.25489249399995,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
1064,False,"{'a': 0.5, 'e': 0.4350155}",20,0,-1.985209217896669,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1065,False,"{'a': 0.5, 'e': 0.433952}",30,7,-31.98507913321088,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 0.4328875}",30,10,10.05971987791218,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.43182200000000004}",30,18,7.13413990924291,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.43075550000000007}",25,0,26.68001520860731,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1069,False,"{'a': 0.5, 'e': 0.42968800000000007}",20,0,-25.016102997897153,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1070,False,"{'a': 0.5, 'e': 0.42861950000000004}",25,17,-24.536352799521442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1071,False,"{'a': 0.5, 'e': 0.42755}",20,8,3.795432661367526,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.5, 'e': 0.4264795}",30,15,-27.373915182733896,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
1073,False,"{'a': 0.5, 'e': 0.425408}",25,1,-33.80258889796679,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 0.4243355}",20,13,-11.333057688306337,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.423262}",30,15,-56.25040628275908,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
1076,False,"{'a': 0.5, 'e': 0.42218750000000005}",20,0,-120.41110616475116,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
1077,False,"{'a': 0.5, 'e': 0.42111200000000004}",35,18,5.550182205314156,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.4200355}",25,15,-45.20505769333921,"{0: 6, 1: 0, 2: 2, 3: 2, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.41895800000000005}",25,8,-70.92639196036167,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
1080,False,"{'a': 0.5, 'e': 0.41787950000000007}",25,0,-75.19870111488015,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
1081,False,"{'a': 0.5, 'e': 0.41680000000000006}",25,0,-99.48559481440913,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",1
1082,False,"{'a': 0.5, 'e': 0.4157195}",30,0,37.93789891814008,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1083,False,"{'a': 0.5, 'e': 0.41463800000000006}",25,14,-32.970711039462,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1084,False,"{'a': 0.5, 'e': 0.4135555000000001}",25,5,-13.529354498521208,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.41247200000000006}",25,0,-28.73944316331922,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1086,False,"{'a': 0.5, 'e': 0.4113875}",20,1,-32.22758179900585,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
1087,False,"{'a': 0.5, 'e': 0.41030200000000006}",25,11,-55.861370753070815,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
1088,False,"{'a': 0.5, 'e': 0.40921550000000007}",30,0,-23.01873981477591,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
1089,False,"{'a': 0.5, 'e': 0.40812800000000005}",20,0,-35.272627256646956,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1090,False,"{'a': 0.5, 'e': 0.4070395}",30,7,-70.37500341979131,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 1}",1
1091,False,"{'a': 0.5, 'e': 0.40595000000000003}",25,12,11.011431755288935,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.40485950000000004}",25,0,-97.78682673693933,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",0
1093,False,"{'a': 0.5, 'e': 0.403768}",25,11,12.567288499630294,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.4026755000000001}",20,0,-74.64612064761339,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1095,False,"{'a': 0.5, 'e': 0.401582}",20,0,-40.698620693527715,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1096,False,"{'a': 0.5, 'e': 0.4004875}",25,5,-46.07770642722798,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1097,False,"{'a': 0.5, 'e': 0.3993920000000001}",20,0,-32.356179197646924,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1098,False,"{'a': 0.5, 'e': 0.3982955}",25,13,10.714914120655664,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.39719800000000005}",25,8,-82.81742177632988,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 1}",1
1100,False,"{'a': 0.5, 'e': 0.39609950000000005}",20,11,15.444190350146801,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.395}",20,0,-5.133576454055275,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1102,False,"{'a': 0.5, 'e': 0.39389950000000007}",25,16,16.36245249119871,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.392798}",30,5,-62.18682391414758,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
1104,False,"{'a': 0.5, 'e': 0.3916955}",20,11,-33.44068645681792,"{0: 6, 1: 1, 2: 0, 3: 2, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.39059200000000005}",30,18,-39.83184427569937,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1106,False,"{'a': 0.5, 'e': 0.3894875}",20,10,-22.57584450848911,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1107,False,"{'a': 0.5, 'e': 0.388382}",25,10,-21.911049164593564,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
1108,False,"{'a': 0.5, 'e': 0.3872755}",20,3,-24.07901194398376,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1109,False,"{'a': 0.5, 'e': 0.38616800000000007}",25,14,7.921837626160143,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.3850595}",20,16,4.992557773787091,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.38395}",30,15,12.830037101118567,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.3828395}",25,0,-40.01270843841738,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1113,False,"{'a': 0.5, 'e': 0.38172800000000007}",20,0,-23.541590912392685,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1114,False,"{'a': 0.5, 'e': 0.3806155}",20,10,8.284411203878806,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.379502}",20,0,23.481804017114253,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1116,False,"{'a': 0.5, 'e': 0.3783875}",25,4,-18.970911530372092,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
1117,False,"{'a': 0.5, 'e': 0.37727200000000005}",25,0,-25.923257503628086,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1118,False,"{'a': 0.5, 'e': 0.3761555}",25,1,4.131933282270054,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.375038}",25,8,11.325164032611609,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.37391950000000007}",30,19,11.52223327055997,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.3728}",30,11,-40.138383213103026,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
1122,False,"{'a': 0.5, 'e': 0.37167950000000005}",20,15,-2.4933944493815563,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.37055800000000005}",20,8,5.36462793020569,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.3694355}",30,11,31.900949718263167,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.3683120000000001}",25,12,-49.64963220273905,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1126,False,"{'a': 0.5, 'e': 0.3671875}",20,6,-46.18315372467084,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.366062}",20,12,-26.582049218920222,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1128,False,"{'a': 0.5, 'e': 0.3649355000000001}",20,14,14.373696356237527,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.363808}",25,3,-18.50662538563843,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1130,False,"{'a': 0.5, 'e': 0.36267950000000004}",30,16,19.099129194887272,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.36155000000000004}",30,14,-15.568094134946517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1132,False,"{'a': 0.5, 'e': 0.3604195}",20,15,3.0320929375606314,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.5, 'e': 0.35928800000000005}",20,0,-79.19753722146548,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1134,False,"{'a': 0.5, 'e': 0.35815550000000007}",20,2,10.255701682108569,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.35702200000000006}",20,0,-27.810206369384616,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1136,False,"{'a': 0.5, 'e': 0.3558875}",20,14,-3.1310935810724096,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.35475200000000007}",20,5,22.038625724676994,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.3536155000000001}",25,15,18.22243107182008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.35247800000000007}",20,0,-79.15763832591841,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1140,False,"{'a': 0.5, 'e': 0.3513395}",20,0,10.402133048814118,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1141,False,"{'a': 0.5, 'e': 0.35020000000000007}",20,0,-54.65079133453055,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
